dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
06-28-2011 1600,28.6,32.3
06-28-2011 1700,28.4,30.6
06-28-2011 1800,28.8,31.1
06-28-2011 1900,29,31
06-28-2011 2000,28.9,31.6
06-28-2011 2100,28.7,32
06-28-2011 2200,28.9,31.9
06-28-2011 2300,29.1,32
06-29-2011 0000,29,31.9
06-29-2011 0100,28.8,31.9
06-29-2011 0200,28.8,31.7
06-29-2011 0300,28.4,31.3
06-29-2011 0400,28.4,30.9
06-29-2011 0500,28.6,30.5
06-29-2011 0600,28.3,30.1
06-29-2011 0700,28.4,29.8
06-29-2011 0800,28.4,29.7
06-29-2011 0900,28.2,29.9
06-29-2011 1000,28.2,29.5
06-29-2011 1100,27.8,29.4
06-29-2011 1200,27.8,29.5
06-29-2011 1300,28.1,29.6
06-29-2011 1400,28.2,29.6
06-29-2011 1500,28.6,29.9
06-29-2011 1600,28.4,29
06-29-2011 1700,28.5,29.7
06-29-2011 1800,28.6,30.3
06-29-2011 1900,28.6,30.8
06-29-2011 2000,28.7,31.5
06-29-2011 2100,28.9,31.7
06-29-2011 2200,28.9,31.7
06-29-2011 2300,28.9,31.8
06-30-2011 0000,28.7,31.7
06-30-2011 0100,29,31.5
06-30-2011 0200,28.6,31.2
06-30-2011 0300,28.8,30.8
06-30-2011 0400,28.5,30.5
06-30-2011 0500,28.5,30.2
06-30-2011 0600,28.6,29.9
06-30-2011 0700,28.4,29.7
06-30-2011 0800,28.1,29.7
06-30-2011 0900,28,29.8
06-30-2011 1000,28,29.5
06-30-2011 1100,28.1,29.5
06-30-2011 1200,28.3,29.5
06-30-2011 1300,28.2,28.3
06-30-2011 1400,28.4,28.5
06-30-2011 1500,28.7,28.4
06-30-2011 1600,28.8,28.4
06-30-2011 1700,28.8,28.6
06-30-2011 1800,28.8,28.7
06-30-2011 1900,29,28.7
06-30-2011 2000,29,28.8
06-30-2011 2100,29,29.1
06-30-2011 2200,29.2,29.4
06-30-2011 2300,29,29.5
07-01-2011 0000,29,29.5
07-01-2011 0100,29.1,29.5
07-01-2011 0200,28.9,29.5
07-01-2011 0300,28.8,29.4
07-01-2011 0400,28.7,29.3
07-01-2011 0500,28.6,29
07-01-2011 0600,28.6,28.9
07-01-2011 0700,28.5,28.8
07-01-2011 0800,28.4,28.7
07-01-2011 0900,28.3,28.5
07-01-2011 1000,28.2,28.5
07-01-2011 1100,28.2,28.4
07-01-2011 1200,28.4,28.3
07-01-2011 1300,28.6,28.8
07-01-2011 1400,28.7,28.4
07-01-2011 1500,28.7,28.8
07-01-2011 1600,29,29.2
07-01-2011 1700,29,29.5
07-01-2011 1800,29,29.9
07-01-2011 1900,29.1,30.2
07-01-2011 2000,29.2,30.9
07-01-2011 2100,29.1,31.6
07-01-2011 2200,29.3,31.9
07-01-2011 2300,29.1,32.1
07-02-2011 0000,29.1,31.1
07-02-2011 0100,29,31.4
07-02-2011 0200,28.9,30.3
07-02-2011 0300,28.8,30.1
07-02-2011 0400,28.6,29.8
07-02-2011 0500,28.6,29.9
07-02-2011 0600,28.5,29.9
07-02-2011 0700,28.2,29.7
07-02-2011 0800,28.1,29.6
07-02-2011 0900,28.1,29.3
07-02-2011 1000,27.9,29
07-02-2011 1100,27.9,28.9
07-02-2011 1200,28,28.8
07-02-2011 1300,28.5,28.9
07-02-2011 1400,28.8,29.1
07-02-2011 1500,29,29.4
07-02-2011 1600,29.1,29.8
07-02-2011 1700,28.5,30.1
07-02-2011 1800,28.9,30.6
07-02-2011 1900,29.3,31.2
07-02-2011 2000,29.1,31.4
07-02-2011 2100,29.5,32.1
07-02-2011 2200,29.5,32.3
07-02-2011 2300,29.5,32.1
07-03-2011 0000,29.6,31.9
07-03-2011 0100,28.9,31.5
07-03-2011 0200,28.7,31.1
07-03-2011 0300,28.5,30.8
07-03-2011 0400,28.3,30.6
07-03-2011 0500,28.1,30.2
07-03-2011 0600,27.9,30.2
07-03-2011 0700,27.7,29.8
07-03-2011 0800,27.8,29.5
07-03-2011 0900,27.7,29.4
07-03-2011 1000,27.7,29.2
07-03-2011 1100,26.9,29.1
07-03-2011 1200,26.5,28.9
07-03-2011 1300,26.7,28.9
07-03-2011 1400,27.7,29.6
07-03-2011 1500,28.9,29.5
07-03-2011 1600,29.3,29.9
07-03-2011 1700,29.5,30.2
07-03-2011 1800,29.6,30.9
07-03-2011 1900,29.2,31.5
07-03-2011 2000,29.1,32.1
07-03-2011 2100,29.6,32.5
07-03-2011 2200,29.6,32.4
07-03-2011 2300,29.5,32.4
07-04-2011 0000,29.5,32
07-04-2011 0100,29,31.7
07-04-2011 0200,28.5,31.4
07-04-2011 0300,28.4,31
07-04-2011 0400,28.2,30.4
07-04-2011 0500,28.1,30
07-04-2011 0600,27.9,29.7
07-04-2011 0700,27.8,29.5
07-04-2011 0800,27.6,29.5
07-04-2011 0900,27.1,29.4
07-04-2011 1000,26.9,29.2
07-04-2011 1100,26.7,29.1
07-04-2011 1200,26.6,28.9
07-04-2011 1300,26.5,28.8
07-04-2011 1400,27.5,29
07-04-2011 1500,28,29.1
07-04-2011 1600,28.4,29.4
07-04-2011 1700,28.8,30
07-04-2011 1800,28.8,30.6
07-04-2011 1900,28.8,31.1
07-04-2011 2000,29.2,31.6
07-04-2011 2100,29.3,31.9
07-04-2011 2200,29.2,32
07-04-2011 2300,29.4,31.9
07-05-2011 0000,29,31.7
07-05-2011 0100,28.8,31.4
07-05-2011 0200,28.3,31
07-05-2011 0300,28.2,30.7
07-05-2011 0400,28.2,30.4
07-05-2011 0500,28,30.1
07-05-2011 0600,27.7,29.8
07-05-2011 0700,27.7,29.6
07-05-2011 0800,27.6,29.5
07-05-2011 0900,27.4,29.3
07-05-2011 1000,27.2,29.3
07-05-2011 1100,27.2,29.3
07-05-2011 1200,26.2,29
07-05-2011 1300,26.2,29
07-05-2011 1400,27.4,29.6
07-05-2011 1500,28,29.6
07-05-2011 1600,28.4,29.7
07-05-2011 1700,28.6,30.1
07-05-2011 1800,28.9,30.8
07-05-2011 1900,29.2,31.5
07-05-2011 2000,29.2,32
07-05-2011 2100,29.1,32.4
07-05-2011 2200,29.3,31.8
07-05-2011 2300,29.6,32.5
07-06-2011 0000,29.5,32.1
07-06-2011 0100,29.2,31.7
07-06-2011 0200,28.8,31.3
07-06-2011 0300,28.7,30.8
07-06-2011 0400,28.6,30.3
07-06-2011 0500,28.5,30.3
07-06-2011 0600,28.3,30.1
07-06-2011 0700,28.1,29.8
07-06-2011 0800,27.9,29.6
07-06-2011 0900,27.7,29.5
07-06-2011 1000,27.5,29.5
07-06-2011 1100,27.2,29.4
07-06-2011 1200,26.8,29.1
07-06-2011 1300,26.7,29
07-06-2011 1400,27.8,29.3
07-06-2011 1500,28.9,29.7
07-06-2011 1600,29.1,29.9
07-06-2011 1700,29.7,30.6
07-06-2011 1800,29.3,31.3
07-06-2011 1900,29.2,31.9
07-06-2011 2000,29,32.4
07-06-2011 2100,29.2,32.8
07-06-2011 2200,29.3,32.8
07-06-2011 2300,29.8,32.2
07-07-2011 0000,29.7,32.2
07-07-2011 0100,29.1,31.7
07-07-2011 0200,28.9,31.2
07-07-2011 0300,28.6,30.9
07-07-2011 0400,28.5,30.6
07-07-2011 0500,28.2,30.4
07-07-2011 0600,28.2,30.1
07-07-2011 0700,28,29.9
07-07-2011 0800,28,29.8
07-07-2011 0900,28,29.6
07-07-2011 1000,27.9,29.4
07-07-2011 1100,27.3,29.3
07-07-2011 1200,26.7,29
07-07-2011 1300,26.7,29
07-07-2011 1400,27.7,29.2
07-07-2011 1500,28.7,29.7
07-07-2011 1600,29.1,30
07-07-2011 1700,29.5,30.6
07-07-2011 1800,29.8,31.3
07-07-2011 1900,29.2,31.9
07-07-2011 2000,29.3,32.3
07-07-2011 2100,29.6,32.8
07-07-2011 2200,29.8,32.7
07-07-2011 2300,29.4,32.5
07-08-2011 0000,29.7,32.3
07-08-2011 0100,29.2,31.8
07-08-2011 0200,29.1,31.4
07-08-2011 0300,28.8,31.1
07-08-2011 0400,28.7,30.8
07-08-2011 0500,28.6,30.6
07-08-2011 0600,28.5,30.3
07-08-2011 0700,28.4,29.9
07-08-2011 0800,28.3,29.6
07-08-2011 0900,27.9,29.6
07-08-2011 1000,27.5,29.4
07-08-2011 1100,27.4,29.1
07-08-2011 1200,27.3,29
07-08-2011 1300,28,29.1
07-08-2011 1400,28.5,29.3
07-08-2011 1500,28.2,29.5
07-08-2011 1600,29.4,30
07-08-2011 1700,30.4,30.6
07-08-2011 1800,30.8,30.9
07-08-2011 1900,29.9,31.4
07-08-2011 2000,29.6,32
07-08-2011 2100,29.9,32.4
07-08-2011 2200,29.8,32.5
07-08-2011 2300,29.6,32.4
07-09-2011 0000,29.7,32
07-09-2011 0100,29.4,31.7
07-09-2011 0200,29.1,31.3
07-09-2011 0300,28.8,30.9
07-09-2011 0400,28.8,30.7
07-09-2011 0500,28.6,30.3
07-09-2011 0600,28.4,29.9
07-09-2011 0700,28.5,29.5
07-09-2011 0800,28.3,29.2
07-09-2011 0900,28,29.1
07-09-2011 1000,27.8,29
07-09-2011 1100,27.7,28.9
07-09-2011 1200,28,28.8
07-09-2011 1300,28.8,28.8
07-09-2011 1400,29.3,29.2
07-09-2011 1500,29.8,29.5
07-09-2011 1600,29.9,29.9
07-09-2011 1700,29.9,30.2
07-09-2011 1800,30.4,30.8
07-09-2011 1900,30.2,31.4
07-09-2011 2000,30.2,32
07-09-2011 2100,30,32.3
07-09-2011 2200,29.8,32.5
07-09-2011 2300,29.6,32.5
07-10-2011 0000,29.7,32.2
07-10-2011 0100,29.4,31.8
07-10-2011 0200,29.3,31.5
07-10-2011 0300,29.3,31.2
07-10-2011 0400,29.2,30.9
07-10-2011 0500,29.1,30.5
07-10-2011 0600,29,30.1
07-10-2011 0700,28.9,29.8
07-10-2011 0800,28.7,29.6
07-10-2011 0900,28.7,29.3
07-10-2011 1000,26.8,29.2
07-10-2011 1100,28.1,29.2
07-10-2011 1200,28.2,29.3
07-10-2011 1300,28.9,29.3
07-10-2011 1400,28.7,29.2
07-10-2011 1500,29.4,29.7
07-10-2011 1600,29.8,30.3
07-10-2011 1700,30.2,30.3
07-10-2011 1800,30,30.9
07-10-2011 1900,30.1,31.3
07-10-2011 2000,30.3,31.7
07-10-2011 2100,30.3,32.1
07-10-2011 2200,30,32.3
07-10-2011 2300,30,32.1
07-11-2011 0000,29.8,31.9
07-11-2011 0100,29.5,31.6
07-11-2011 0200,29.3,31.2
07-11-2011 0300,29.2,31
07-11-2011 0400,29.1,30.7
07-11-2011 0500,29,30.3
07-11-2011 0600,28.9,30
07-11-2011 0700,28.8,29.6
07-11-2011 0800,28.6,29.4
07-11-2011 0900,28.6,29.3
07-11-2011 1000,28.4,29.2
07-11-2011 1100,28.1,29.1
07-11-2011 1200,27.9,29.1
07-11-2011 1300,28.3,29.2
07-11-2011 1400,29.3,29.6
07-11-2011 1500,30.1,32.2
07-11-2011 1600,29.7,30.4
07-11-2011 1700,30.1,30.9
07-11-2011 1800,29.5,31.7
07-11-2011 1900,30,32.1
07-11-2011 2000,29.6,32.5
07-11-2011 2100,30.1,32.8
07-11-2011 2200,29.8,32.8
07-11-2011 2300,30.1,32.9
07-12-2011 0000,30.1,32.5
07-12-2011 0100,29.7,32.1
07-12-2011 0200,29.4,31.7
07-12-2011 0300,29.1,31.3
07-12-2011 0400,29.1,31.1
07-12-2011 0500,29,30.9
07-12-2011 0600,28.8,30.4
07-12-2011 0700,28.7,29.9
07-12-2011 0800,28.4,29.7
07-12-2011 0900,28.1,29.6
07-12-2011 1000,28,29.5
07-12-2011 1100,27.8,29.4
07-12-2011 1200,27.8,29.3
07-12-2011 1300,28.4,29.3
07-12-2011 1400,29.3,29.4
07-12-2011 1500,29.3,29.7
07-12-2011 1600,29.7,30.1
07-12-2011 1700,30.2,30.7
07-12-2011 1800,30,31.2
07-12-2011 1900,29.9,31.7
07-12-2011 2000,30.8,32.1
07-12-2011 2100,30.4,32.4
07-12-2011 2200,30.3,32.6
07-12-2011 2300,30.1,32.5
07-13-2011 0000,29.9,32.3
07-13-2011 0100,29.3,32
07-13-2011 0200,29.1,31.6
07-13-2011 0300,29,31.3
07-13-2011 0400,28.9,34.6
07-13-2011 0500,28.8,30.6
07-13-2011 0600,28.6,30.3
07-13-2011 0700,28.5,30.1
07-13-2011 0800,28.2,29.7
07-13-2011 0900,27.8,33
07-13-2011 1000,27.4,29.4
07-13-2011 1100,27.3,29.3
07-13-2011 1200,27.5,29.3
07-13-2011 1300,27.7,29.8
07-13-2011 1400,28.7,29.5
07-13-2011 1500,29.2,29.8
07-13-2011 1600,30.1,30.2
07-13-2011 1700,29.9,30.7
07-13-2011 1800,30.3,31.4
07-13-2011 1900,30.1,31.8
07-13-2011 2000,30,32.4
07-13-2011 2100,30.4,32.7
07-13-2011 2200,30.4,32.7
07-13-2011 2300,29.9,32.7
07-14-2011 0000,29.8,32.3
07-14-2011 0100,29.1,31.9
07-14-2011 0200,28.9,31.5
07-14-2011 0300,28.7,31.1
07-14-2011 0400,28.6,30.7
07-14-2011 0500,28.4,30.3
07-14-2011 0600,28.4,30
07-14-2011 0700,28.2,29.8
07-14-2011 0800,27.9,29.6
07-14-2011 0900,27.7,29.5
07-14-2011 1000,27.5,29.4
07-14-2011 1100,27.5,29.3
07-14-2011 1200,27.6,29.1
07-14-2011 1300,28.2,29.2
07-14-2011 1400,28.8,29.3
07-14-2011 1500,29.4,29.4
07-14-2011 1600,30.1,29.8
07-14-2011 1700,29.8,30.2
07-14-2011 1800,29.8,30.9
07-14-2011 1900,29.8,31.4
07-14-2011 2000,29.4,31.9
07-14-2011 2100,30,32.2
07-14-2011 2200,29.9,32.2
07-14-2011 2300,30.1,32.2
07-15-2011 0000,29.5,31.9
07-15-2011 0100,29,31.5
07-15-2011 0200,28.8,31.1
07-15-2011 0300,28.6,34.3
07-15-2011 0400,28.5,33.9
07-15-2011 0500,28.5,30.1
07-15-2011 0600,28.4,29.8
07-15-2011 0700,28.2,29.8
07-15-2011 0800,27.8,29.6
07-15-2011 0900,27.7,29.3
07-15-2011 1000,27.5,29.2
07-15-2011 1100,27.4,28.9
07-15-2011 1200,27.3,28.8
07-15-2011 1300,27.8,28.7
07-15-2011 1400,28.2,29
07-15-2011 1500,28.7,29.1
07-15-2011 1600,28.9,29.2
07-15-2011 1700,29.7,29.8
07-15-2011 1800,29.4,30.6
07-15-2011 1900,29.7,
07-15-2011 2000,29.4,
07-15-2011 2100,29.1,
07-15-2011 2200,29.4,
07-15-2011 2300,29.4,
07-16-2011 0000,29.4,
07-16-2011 0100,28.6,
07-16-2011 0200,28.3,
07-16-2011 0300,28.3,30.1
07-16-2011 0400,28.2,
07-16-2011 0500,27.9,
07-16-2011 0600,27.9,
07-16-2011 0700,27.8,
07-16-2011 0800,27.6,
07-16-2011 0900,27.5,
07-16-2011 1000,27.4,
07-16-2011 1100,27.4,
07-16-2011 1200,27.3,
07-16-2011 1300,27.7,28.4
07-16-2011 1400,28.4,
07-16-2011 1500,29.4,
07-16-2011 1600,29.8,
07-16-2011 1700,30.2,
07-16-2011 1800,29.7,
07-16-2011 1900,29.9,
07-16-2011 2000,29.7,
07-16-2011 2100,29.8,
07-16-2011 2200,30.2,
07-16-2011 2300,30.1,
07-17-2011 0000,29.5,
07-17-2011 0100,29.1,
07-17-2011 0200,28.6,
07-17-2011 0300,28.5,
07-17-2011 0400,28.3,
07-17-2011 0500,28.1,
07-17-2011 0600,27.9,30.2
07-17-2011 0700,27.7,
07-17-2011 0800,27.2,
07-17-2011 0900,27.1,
07-17-2011 1000,26.9,
07-17-2011 1100,27,
07-17-2011 1200,27.1,29.1
07-17-2011 1300,27.9,
07-17-2011 1400,29,
07-17-2011 1500,29.1,
07-17-2011 1600,29,
07-17-2011 1700,29.2,
07-17-2011 1800,29.7,
07-17-2011 1900,29.5,
07-17-2011 2000,29.2,
07-17-2011 2100,29.7,
07-17-2011 2200,30.1,
07-17-2011 2300,29.9,
07-18-2011 0000,29.7,32.6
07-18-2011 0100,29.1,
07-18-2011 0200,28.8,
07-18-2011 0300,28.5,
07-18-2011 0400,28.6,
07-18-2011 0500,28.3,
07-18-2011 0600,28.2,
07-18-2011 0700,28,
07-18-2011 0800,27.7,
07-18-2011 0900,27.5,
07-18-2011 1000,27.3,
07-18-2011 1100,27.1,
07-18-2011 1200,27.1,
07-18-2011 1300,27.4,
07-18-2011 1400,28.1,
07-18-2011 1500,29,
07-18-2011 1600,29.4,
07-18-2011 1700,29.6,
07-18-2011 1800,30,
07-18-2011 1900,29.9,
07-18-2011 2000,30.2,
07-18-2011 2100,29.9,
07-18-2011 2200,29.4,
07-18-2011 2300,29.4,
07-19-2011 0000,29.5,
07-19-2011 0100,29.1,
07-19-2011 0200,28.6,
07-19-2011 0300,28.5,
07-19-2011 0400,28.3,
07-19-2011 0500,28.1,
07-19-2011 0600,27.9,
07-19-2011 0700,27.7,
07-19-2011 0800,27.6,
07-19-2011 0900,27.4,29.8
07-19-2011 1000,27.3,
07-19-2011 1100,27,
07-19-2011 1200,27.1,
07-19-2011 1300,27.7,
07-19-2011 1400,28.6,
07-19-2011 1500,29.2,
07-19-2011 1600,30,
07-19-2011 1700,30.2,
07-19-2011 1800,29.8,
07-19-2011 1900,29.9,
07-19-2011 2000,29.7,
07-19-2011 2100,29.7,
07-19-2011 2200,29.7,
07-19-2011 2300,29.3,
07-20-2011 0000,29.1,
07-20-2011 0100,29,
07-20-2011 0200,28.8,
07-20-2011 0300,28.8,
07-20-2011 0400,28.5,
07-20-2011 0500,28.3,
07-20-2011 0600,28.2,
07-20-2011 0700,28.1,
07-20-2011 0800,28,
07-20-2011 0900,27.4,
07-20-2011 1000,27.4,
07-20-2011 1100,27.2,
07-20-2011 1200,27.2,
07-20-2011 1300,27.5,
07-20-2011 1400,28.3,
07-20-2011 1500,28.8,
07-20-2011 1600,29.5,
07-20-2011 1700,29.3,
07-20-2011 1800,29.5,31.1
07-20-2011 1900,30.2,31.6
07-20-2011 2000,30.4,31.9
07-20-2011 2100,30.1,32.2
07-20-2011 2200,30,32.2
07-20-2011 2300,29.8,32.1
07-21-2011 0000,29.3,31.8
07-21-2011 0100,28.8,31.3
07-21-2011 0200,28.5,30.9
07-21-2011 0300,28.3,30.5
07-21-2011 0400,28.1,30.2
07-21-2011 0500,28.1,29.9
07-21-2011 0600,27.9,29.7
07-21-2011 0700,27.7,29.4
07-21-2011 0800,27.5,29.3
07-21-2011 0900,27.3,29.1
07-21-2011 1000,27.2,28.9
07-21-2011 1100,27.2,28.7
07-21-2011 1200,27.2,28.6
07-21-2011 1300,27.9,28.5
07-21-2011 1400,28.6,28.7
07-21-2011 1500,29.5,29.1
07-21-2011 1600,29.6,29.7
07-21-2011 1700,30,30.3
07-21-2011 1800,30.4,30.9
07-21-2011 1900,30.3,33.8
07-21-2011 2000,30.2,32.1
07-21-2011 2100,30.8,32.5
07-21-2011 2200,30,32.6
07-21-2011 2300,30.3,32.4
07-22-2011 0000,29.7,32.1
07-22-2011 0100,29,31.7
07-22-2011 0200,28.7,31.2
07-22-2011 0300,28.5,30.8
07-22-2011 0400,28.5,30.5
07-22-2011 0500,28.3,30.2
07-22-2011 0600,28.2,29.8
07-22-2011 0700,28.1,29.6
07-22-2011 0800,28,29.5
07-22-2011 0900,27.9,29.3
07-22-2011 1000,27.9,29.8
07-22-2011 1100,27.8,29.1
07-22-2011 1200,27.7,29.1
07-22-2011 1300,28.2,29.1
07-22-2011 1400,28.9,32
07-22-2011 1500,29.3,29.7
07-22-2011 1600,29.7,30.1
07-22-2011 1700,30,30.6
07-22-2011 1800,30.2,31.3
07-22-2011 1900,30.4,32
07-22-2011 2000,30.6,31.8
07-22-2011 2100,29.9,32.4
07-22-2011 2200,30.3,32.5
07-22-2011 2300,29.9,32.4
07-23-2011 0000,29.5,32.2
07-23-2011 0100,29.2,31.8
07-23-2011 0200,28.7,31.4
07-23-2011 0300,28.4,31
07-23-2011 0400,28.3,30.7
07-23-2011 0500,28.3,30.4
07-23-2011 0600,28.2,30.1
07-23-2011 0700,28.1,29.9
07-23-2011 0800,27.9,29.7
07-23-2011 0900,27.9,29.5
07-23-2011 1000,27.7,29.3
07-23-2011 1100,27.6,29.2
07-23-2011 1200,27.4,29
07-23-2011 1300,27.9,29
07-23-2011 1400,28.6,29.1
07-23-2011 1500,29.2,29.5
07-23-2011 1600,29.4,30
07-23-2011 1700,29.8,30.5
07-23-2011 1800,30,31.1
07-23-2011 1900,29.7,31.7
07-23-2011 2000,30.5,32.3
07-23-2011 2100,30.3,32.6
07-23-2011 2200,30.2,32.7
07-23-2011 2300,30.3,32.7
07-24-2011 0000,29.5,32.4
07-24-2011 0100,29,32
07-24-2011 0200,28.7,31.6
07-24-2011 0300,28.6,31.2
07-24-2011 0400,28.5,30.9
07-24-2011 0500,28.3,30.7
07-24-2011 0600,28.2,30.5
07-24-2011 0700,27.9,30.3
07-24-2011 0800,27.8,30
07-24-2011 0900,27.7,29.8
07-24-2011 1000,27.5,29.6
07-24-2011 1100,27.3,29.4
07-24-2011 1200,27.2,29.2
07-24-2011 1300,27.7,29.2
07-24-2011 1400,28.5,29.4
07-24-2011 1500,29.1,29.8
07-24-2011 1600,29.7,30.6
07-24-2011 1700,30,31
07-24-2011 1800,30.3,31.2
07-24-2011 1900,30.4,32.1
07-24-2011 2000,30,32.5
07-24-2011 2100,29.8,32.8
07-24-2011 2200,29.8,32.8
07-24-2011 2300,29.7,32.7
07-25-2011 0000,29.3,32.3
07-25-2011 0100,28.9,31.9
07-25-2011 0200,28.2,31.5
07-25-2011 0300,28.1,31.1
07-25-2011 0400,28,30.8
07-25-2011 0500,27.9,30.5
07-25-2011 0600,27.7,30.3
07-25-2011 0700,27.4,30
07-25-2011 0800,27.3,29.8
07-25-2011 0900,27.2,29.6
07-25-2011 1000,27.1,29.4
07-25-2011 1100,27,29.3
07-25-2011 1200,26.9,29.2
07-25-2011 1300,27.4,29.1
07-25-2011 1400,28.5,29.3
07-25-2011 1500,29.5,29.7
07-25-2011 1600,29.9,30
07-25-2011 1700,29.9,30.6
07-25-2011 1800,29.6,31
07-25-2011 1900,30,31.5
07-25-2011 2000,30.1,31.9
07-25-2011 2100,30.1,32.3
07-25-2011 2200,29.8,32.4
07-25-2011 2300,29.4,32.4
07-26-2011 0000,29.2,32
07-26-2011 0100,28.7,31.6
07-26-2011 0200,28.3,31.2
07-26-2011 0300,28.1,30.8
07-26-2011 0400,28,30.5
07-26-2011 0500,27.9,30.2
07-26-2011 0600,27.6,29.9
07-26-2011 0700,27.3,29.7
07-26-2011 0800,27.1,29.5
07-26-2011 0900,27,29.3
07-26-2011 1000,26.9,29.2
07-26-2011 1100,26.8,29
07-26-2011 1200,26.7,28.8
07-26-2011 1300,27.4,28.7
07-26-2011 1400,28.3,28.9
07-26-2011 1500,29.1,29.3
07-26-2011 1600,29.3,29.5
07-26-2011 1700,30,30
07-26-2011 1800,29.9,30.7
07-26-2011 1900,29.2,31.2
07-26-2011 2000,29.7,31.3
07-26-2011 2100,29.7,32
07-26-2011 2200,29.6,32.2
07-26-2011 2300,29.3,32.1
07-27-2011 0000,29.3,31.8
07-27-2011 0100,28.8,31.5
07-27-2011 0200,28.3,31.1
07-27-2011 0300,28,30.7
07-27-2011 0400,27.9,30.3
07-27-2011 0500,27.7,30
07-27-2011 0600,27.6,29.7
07-27-2011 0700,27.3,29.4
07-27-2011 0800,27,29.1
07-27-2011 0900,26.9,28.8
07-27-2011 1000,27,28.7
07-27-2011 1100,26.9,28.6
07-27-2011 1200,26.8,28.5
07-27-2011 1300,27.2,29
07-27-2011 1400,27.9,28.9
07-27-2011 1500,29,29
07-27-2011 1600,29.7,29.6
07-27-2011 1700,29.9,29.9
07-27-2011 1800,30.2,30.4
07-27-2011 1900,29.9,31.1
07-27-2011 2000,30.4,31.6
07-27-2011 2100,29.9,31.9
07-27-2011 2200,29.7,32
07-27-2011 2300,29.5,31.9
07-28-2011 0000,29.1,31.6
07-28-2011 0100,28.8,31.1
07-28-2011 0200,28.5,30.8
07-28-2011 0300,28.3,30.5
07-28-2011 0400,28.1,30.2
07-28-2011 0500,28,29.8
07-28-2011 0600,27.9,29.6
07-28-2011 0700,27.7,29.4
07-28-2011 0800,27.4,29.2
07-28-2011 0900,27.2,29.1
07-28-2011 1000,27.1,28.9
07-28-2011 1100,27,28.8
07-28-2011 1200,27,28.8
07-28-2011 1300,27.6,28.7
07-28-2011 1400,28.5,28.8
07-28-2011 1500,29.2,29.1
07-28-2011 1600,29.6,29.7
07-28-2011 1700,29.5,30.4
07-28-2011 1800,29.3,31.1
07-28-2011 1900,29.6,31.8
07-28-2011 2000,29.7,31.4
07-28-2011 2100,29.3,31.4
07-28-2011 2200,29.7,31.4
07-28-2011 2300,29.5,31.7
07-29-2011 0000,29.3,31.5
07-29-2011 0100,28.9,31.7
07-29-2011 0200,28.7,31
07-29-2011 0300,28.7,30.9
07-29-2011 0400,28.7,30.6
07-29-2011 0500,28.5,30.5
07-29-2011 0600,28.1,30.2
07-29-2011 0700,28.1,30.1
07-29-2011 0800,28.1,30
07-29-2011 0900,28,29.9
07-29-2011 1000,27.8,29.7
07-29-2011 1100,28,29.7
07-29-2011 1200,27.7,29.8
07-29-2011 1300,28.5,29.8
07-29-2011 1400,29.3,29.8
07-29-2011 1500,29.4,30.2
07-29-2011 1600,30.3,30.5
07-29-2011 1700,29.4,31
07-29-2011 1800,30,31.3
07-29-2011 1900,29.1,31.6
07-29-2011 2000,29.6,31.8
07-29-2011 2100,29.4,31.7
07-29-2011 2200,28.9,31.3
07-29-2011 2300,28.8,30.8
07-30-2011 0000,28.4,30.5
07-30-2011 0100,28.2,30
07-30-2011 0200,28.1,29.6
07-30-2011 0300,27.6,29.6
07-30-2011 0400,27.1,29.2
07-30-2011 0500,26.8,28.9
07-30-2011 0600,26.2,28.8
07-30-2011 0700,27.2,28.6
07-30-2011 0800,27.3,28.5
07-30-2011 0900,27.6,28.3
07-30-2011 1000,27.6,28.2
07-30-2011 1100,27.6,28.1
07-30-2011 1200,27.6,28
07-30-2011 1300,28.2,28.1
07-30-2011 1400,28.7,28.3
07-30-2011 1500,29,28.7
07-30-2011 1600,29.6,29.2
07-30-2011 1700,29.3,30
07-30-2011 1800,29.8,30.2
07-30-2011 1900,30.5,31.2
07-30-2011 2000,29.8,31
07-30-2011 2100,30.3,31.3
07-30-2011 2200,30.1,30.9
07-30-2011 2300,29.6,31.3
07-31-2011 0000,29.6,30.7
07-31-2011 0100,29.3,30.8
07-31-2011 0200,29,30.9
07-31-2011 0300,28.8,31
07-31-2011 0400,28.6,31.1
07-31-2011 0500,28.6,30.8
07-31-2011 0600,28.6,30.8
07-31-2011 0700,28.4,30.7
07-31-2011 0800,28.3,30.7
07-31-2011 0900,28.3,30.3
07-31-2011 1000,28.4,30
07-31-2011 1100,28.3,29.9
07-31-2011 1200,28.2,29.6
07-31-2011 1300,28.7,29.5
07-31-2011 1400,29.4,29.6
07-31-2011 1500,29.5,30.2
07-31-2011 1600,29.9,30.7
07-31-2011 1700,29.4,31.4
07-31-2011 1800,29.4,32.1
07-31-2011 1900,29.4,32.8
07-31-2011 2000,29.8,32.3
07-31-2011 2100,29.6,32.4
07-31-2011 2200,29.9,32.4
07-31-2011 2300,29.7,32.3
08-01-2011 0000,29.7,32.1
08-01-2011 0100,29.3,31.9
08-01-2011 0200,29.2,31.7
08-01-2011 0300,29,31.4
08-01-2011 0400,28.8,31
08-01-2011 0500,28.7,31.1
08-01-2011 0600,28.5,30.9
08-01-2011 0700,28.4,30.6
08-01-2011 0800,28.3,30.3
08-01-2011 0900,28,30.4
